a,b,label,score
64__M_Right_thumb_1.BMP,64__M_Right_thumb_3.BMP,genuine,100.0
64__M_Right_thumb_2.BMP,64__M_Right_thumb_3.BMP,genuine,0.0
65__M_Left_index_1.BMP,65__M_Left_index_2.BMP,genuine,5.71
65__M_Left_index_1.BMP,65__M_Left_index_3.BMP,genuine,88.89
65__M_Left_index_2.BMP,65__M_Left_index_3.BMP,genuine,8.82
65__M_Left_little_1.BMP,65__M_Left_little_2.BMP,genuine,16.0
65__M_Left_little_1.BMP,65__M_Left_little_3.BMP,genuine,24.0
65__M_Left_little_2.BMP,65__M_Left_little_3.BMP,genuine,24.0
65__M_Left_middle_1.BMP,65__M_Left_middle_2.BMP,genuine,41.67
65__M_Left_middle_1.BMP,65__M_Left_middle_3.BMP,genuine,36.36
65__M_Left_middle_2.BMP,65__M_Left_middle_3.BMP,genuine,53.85
65__M_Left_ring_1.BMP,65__M_Left_ring_2.BMP,genuine,19.05
65__M_Left_ring_1.BMP,65__M_Left_ring_3.BMP,genuine,66.67
65__M_Left_ring_2.BMP,65__M_Left_ring_3.BMP,genuine,25.0
65__M_Left_thumb_1.BMP,65__M_Left_thumb_2.BMP,genuine,8.33
65__M_Left_thumb_1.BMP,65__M_Left_thumb_3.BMP,genuine,11.11
65__M_Left_thumb_2.BMP,65__M_Left_thumb_3.BMP,genuine,13.33
65__M_Right_index_1.BMP,65__M_Right_index_2.BMP,genuine,12.63
65__M_Right_index_1.BMP,65__M_Right_index_3.BMP,genuine,93.02
65__M_Right_index_2.BMP,65__M_Right_index_3.BMP,genuine,15.38
65__M_Right_little_1.BMP,65__M_Right_little_2.BMP,genuine,91.67
65__M_Right_little_1.BMP,65__M_Right_little_3.BMP,genuine,29.17
65__M_Right_little_2.BMP,65__M_Right_little_3.BMP,genuine,84.62
65__M_Right_middle_1.BMP,65__M_Right_middle_2.BMP,genuine,66.67
65__M_Right_middle_1.BMP,65__M_Right_middle_3.BMP,genuine,82.61
65__M_Right_middle_2.BMP,65__M_Right_middle_3.BMP,genuine,36.36
65__M_Right_ring_1.BMP,65__M_Right_ring_2.BMP,genuine,25.0
65__M_Right_ring_1.BMP,65__M_Right_ring_3.BMP,genuine,86.36
65__M_Right_ring_2.BMP,65__M_Right_ring_3.BMP,genuine,50.0
65__M_Right_thumb_1.BMP,65__M_Right_thumb_2.BMP,genuine,12.66
65__M_Right_thumb_1.BMP,65__M_Right_thumb_3.BMP,genuine,96.55
65__M_Right_thumb_2.BMP,65__M_Right_thumb_3.BMP,genuine,12.66
66__F_Left_index_1.BMP,66__F_Left_index_2.BMP,genuine,89.47
66__F_Left_index_1.BMP,66__F_Left_index_3.BMP,genuine,94.74
66__F_Left_index_2.BMP,66__F_Left_index_3.BMP,genuine,90.0
66__F_Left_little_1.BMP,66__F_Left_little_2.BMP,genuine,5.88
66__F_Left_little_1.BMP,66__F_Left_little_3.BMP,genuine,36.36
66__F_Left_little_2.BMP,66__F_Left_little_3.BMP,genuine,5.56
66__F_Left_middle_1.BMP,66__F_Left_middle_2.BMP,genuine,41.18
66__F_Left_middle_1.BMP,66__F_Left_middle_3.BMP,genuine,100.0
66__F_Left_middle_2.BMP,66__F_Left_middle_3.BMP,genuine,47.06
66__F_Left_ring_1.BMP,66__F_Left_ring_2.BMP,genuine,80.77
66__F_Left_ring_1.BMP,66__F_Left_ring_3.BMP,genuine,48.15
66__F_Left_ring_2.BMP,66__F_Left_ring_3.BMP,genuine,65.52
66__F_Left_thumb_1.BMP,66__F_Left_thumb_2.BMP,genuine,80.0
66__F_Left_thumb_1.BMP,66__F_Left_thumb_3.BMP,genuine,92.86
66__F_Left_thumb_2.BMP,66__F_Left_thumb_3.BMP,genuine,80.0
66__F_Right_index_1.BMP,66__F_Right_index_2.BMP,genuine,86.67
66__F_Right_index_1.BMP,66__F_Right_index_3.BMP,genuine,16.67
66__F_Right_index_2.BMP,66__F_Right_index_3.BMP,genuine,11.76
66__F_Right_little_1.BMP,66__F_Right_little_2.BMP,genuine,62.86
66__F_Right_little_1.BMP,66__F_Right_little_3.BMP,genuine,75.76
66__F_Right_little_2.BMP,66__F_Right_little_3.BMP,genuine,71.05
66__F_Right_middle_1.BMP,66__F_Right_middle_2.BMP,genuine,80.0
66__F_Right_middle_1.BMP,66__F_Right_middle_3.BMP,genuine,89.29
66__F_Right_middle_2.BMP,66__F_Right_middle_3.BMP,genuine,80.0
66__F_Right_ring_1.BMP,66__F_Right_ring_2.BMP,genuine,84.62
66__F_Right_ring_1.BMP,66__F_Right_ring_3.BMP,genuine,16.13
66__F_Right_ring_2.BMP,66__F_Right_ring_3.BMP,genuine,15.15
66__F_Right_thumb_1.BMP,66__F_Right_thumb_2.BMP,genuine,27.27
66__F_Right_thumb_1.BMP,66__F_Right_thumb_3.BMP,genuine,16.67
66__F_Right_thumb_2.BMP,66__F_Right_thumb_3.BMP,genuine,35.71
67__F_Left_index_1.BMP,67__F_Left_index_2.BMP,genuine,65.0
67__F_Left_index_1.BMP,67__F_Left_index_3.BMP,genuine,86.84
67__F_Left_index_2.BMP,67__F_Left_index_3.BMP,genuine,60.98
67__F_Left_little_1.BMP,67__F_Left_little_2.BMP,genuine,40.0
67__F_Left_little_1.BMP,67__F_Left_little_3.BMP,genuine,100.0
67__F_Left_little_2.BMP,67__F_Left_little_3.BMP,genuine,35.0
67__F_Left_middle_1.BMP,67__F_Left_middle_2.BMP,genuine,96.3
67__F_Left_middle_1.BMP,67__F_Left_middle_3.BMP,genuine,100.0
67__F_Left_middle_2.BMP,67__F_Left_middle_3.BMP,genuine,96.3
67__F_Left_ring_1.BMP,67__F_Left_ring_2.BMP,genuine,16.67
67__F_Left_ring_1.BMP,67__F_Left_ring_3.BMP,genuine,19.23
67__F_Left_ring_2.BMP,67__F_Left_ring_3.BMP,genuine,35.29
67__F_Right_index_1.BMP,67__F_Right_index_2.BMP,genuine,33.33
67__F_Right_index_1.BMP,67__F_Right_index_3.BMP,genuine,100.0
67__F_Right_index_2.BMP,67__F_Right_index_3.BMP,genuine,44.44
67__F_Right_little_1.BMP,67__F_Right_little_2.BMP,genuine,84.21
67__F_Right_little_1.BMP,67__F_Right_little_3.BMP,genuine,100.0
67__F_Right_little_2.BMP,67__F_Right_little_3.BMP,genuine,84.21
67__F_Right_middle_1.BMP,67__F_Right_middle_2.BMP,genuine,53.85
67__F_Right_middle_1.BMP,67__F_Right_middle_3.BMP,genuine,53.85
67__F_Right_middle_2.BMP,67__F_Right_middle_3.BMP,genuine,100.0
67__F_Right_ring_1.BMP,67__F_Right_ring_2.BMP,genuine,37.5
67__F_Right_ring_1.BMP,67__F_Right_ring_3.BMP,genuine,47.83
67__F_Right_ring_2.BMP,67__F_Right_ring_3.BMP,genuine,65.38
67__F_Right_thumb_1.BMP,67__F_Right_thumb_2.BMP,genuine,55.56
67__F_Right_thumb_1.BMP,67__F_Right_thumb_3.BMP,genuine,44.44
67__F_Right_thumb_2.BMP,67__F_Right_thumb_3.BMP,genuine,70.0
68__M_Left_index_1.BMP,68__M_Left_index_2.BMP,genuine,96.67
68__M_Left_index_1.BMP,68__M_Left_index_3.BMP,genuine,96.88
68__M_Left_index_2.BMP,68__M_Left_index_3.BMP,genuine,90.32
68__M_Left_little_1.BMP,68__M_Left_little_2.BMP,genuine,26.0
68__M_Left_little_1.BMP,68__M_Left_little_3.BMP,genuine,52.0
68__M_Left_little_2.BMP,68__M_Left_little_3.BMP,genuine,84.0
68__M_Left_middle_1.BMP,68__M_Left_middle_2.BMP,genuine,18.18
68__M_Left_middle_1.BMP,68__M_Left_middle_3.BMP,genuine,100.0
68__M_Left_middle_2.BMP,68__M_Left_middle_3.BMP,genuine,24.24
68__M_Left_ring_1.BMP,68__M_Left_ring_2.BMP,genuine,82.5
68__M_Left_ring_1.BMP,68__M_Left_ring_3.BMP,genuine,87.8
68__M_Left_ring_2.BMP,68__M_Left_ring_3.BMP,genuine,80.49
68__M_Left_thumb_1.BMP,68__M_Left_thumb_2.BMP,genuine,100.0
68__M_Left_thumb_1.BMP,68__M_Left_thumb_3.BMP,genuine,47.83
68__M_Left_thumb_2.BMP,68__M_Left_thumb_3.BMP,genuine,47.83
68__M_Right_index_1.BMP,68__M_Right_index_2.BMP,genuine,58.33
68__M_Right_index_1.BMP,68__M_Right_index_3.BMP,genuine,100.0
68__M_Right_index_2.BMP,68__M_Right_index_3.BMP,genuine,41.67
68__M_Right_little_1.BMP,68__M_Right_little_2.BMP,genuine,20.0
68__M_Right_little_1.BMP,68__M_Right_little_3.BMP,genuine,75.0
68__M_Right_little_2.BMP,68__M_Right_little_3.BMP,genuine,59.26
68__M_Right_middle_1.BMP,68__M_Right_middle_2.BMP,genuine,86.67
68__M_Right_middle_1.BMP,68__M_Right_middle_3.BMP,genuine,100.0
68__M_Right_middle_2.BMP,68__M_Right_middle_3.BMP,genuine,60.0
68__M_Right_ring_1.BMP,68__M_Right_ring_2.BMP,genuine,90.91
68__M_Right_ring_1.BMP,68__M_Right_ring_3.BMP,genuine,100.0
68__M_Right_ring_2.BMP,68__M_Right_ring_3.BMP,genuine,90.91
68__M_Right_thumb_1.BMP,68__M_Right_thumb_2.BMP,genuine,75.0
68__M_Right_thumb_1.BMP,68__M_Right_thumb_3.BMP,genuine,100.0
68__M_Right_thumb_2.BMP,68__M_Right_thumb_3.BMP,genuine,75.0
69__M_Left_index_1.BMP,69__M_Left_index_2.BMP,genuine,18.18
69__M_Left_index_1.BMP,69__M_Left_index_3.BMP,genuine,100.0
69__M_Left_index_2.BMP,69__M_Left_index_3.BMP,genuine,22.73
69__M_Left_little_1.BMP,69__M_Left_little_2.BMP,genuine,52.94
69__M_Left_little_1.BMP,69__M_Left_little_3.BMP,genuine,16.67
69__M_Left_little_2.BMP,69__M_Left_little_3.BMP,genuine,26.32
69__M_Left_middle_1.BMP,69__M_Left_middle_2.BMP,genuine,75.0
69__M_Left_middle_1.BMP,69__M_Left_middle_3.BMP,genuine,64.0
69__M_Left_middle_2.BMP,69__M_Left_middle_3.BMP,genuine,40.74
69__M_Left_ring_1.BMP,69__M_Left_ring_2.BMP,genuine,58.33
69__M_Left_ring_1.BMP,69__M_Left_ring_3.BMP,genuine,91.18
69__M_Left_ring_2.BMP,69__M_Left_ring_3.BMP,genuine,67.57
69__M_Left_thumb_1.BMP,69__M_Left_thumb_2.BMP,genuine,100.0
69__M_Left_thumb_1.BMP,69__M_Left_thumb_3.BMP,genuine,8.33
69__M_Left_thumb_2.BMP,69__M_Left_thumb_3.BMP,genuine,8.33
69__M_Right_index_1.BMP,69__M_Right_index_2.BMP,genuine,35.56
69__M_Right_index_1.BMP,69__M_Right_index_3.BMP,genuine,95.24
69__M_Right_index_2.BMP,69__M_Right_index_3.BMP,genuine,31.11
69__M_Right_little_1.BMP,69__M_Right_little_2.BMP,genuine,51.16
69__M_Right_little_1.BMP,69__M_Right_little_3.BMP,genuine,80.43
69__M_Right_little_2.BMP,69__M_Right_little_3.BMP,genuine,47.83
69__M_Right_middle_1.BMP,69__M_Right_middle_2.BMP,genuine,29.41
69__M_Right_middle_1.BMP,69__M_Right_middle_3.BMP,genuine,66.67
69__M_Right_middle_2.BMP,69__M_Right_middle_3.BMP,genuine,18.75
69__M_Right_ring_1.BMP,69__M_Right_ring_2.BMP,genuine,82.61
69__M_Right_ring_1.BMP,69__M_Right_ring_3.BMP,genuine,91.49
69__M_Right_ring_2.BMP,69__M_Right_ring_3.BMP,genuine,84.78
69__M_Right_thumb_1.BMP,69__M_Right_thumb_2.BMP,genuine,32.0
69__M_Right_thumb_1.BMP,69__M_Right_thumb_3.BMP,genuine,82.14
69__M_Right_thumb_2.BMP,69__M_Right_thumb_3.BMP,genuine,28.0
6__M_Left_index_1.BMP,6__M_Left_index_2.BMP,genuine,88.0
6__M_Left_index_1.BMP,6__M_Left_index_3.BMP,genuine,22.0
6__M_Left_index_2.BMP,6__M_Left_index_3.BMP,genuine,18.0
6__M_Left_little_1.BMP,6__M_Left_little_2.BMP,genuine,18.75
6__M_Left_little_1.BMP,6__M_Left_little_3.BMP,genuine,93.75
6__M_Left_little_2.BMP,6__M_Left_little_3.BMP,genuine,21.88
6__M_Left_middle_1.BMP,6__M_Left_middle_2.BMP,genuine,62.0
6__M_Left_middle_1.BMP,6__M_Left_middle_3.BMP,genuine,88.0
6__M_Left_middle_2.BMP,6__M_Left_middle_3.BMP,genuine,50.0
6__M_Left_ring_1.BMP,6__M_Left_ring_2.BMP,genuine,40.0
6__M_Left_ring_1.BMP,6__M_Left_ring_3.BMP,genuine,47.62
6__M_Left_ring_2.BMP,6__M_Left_ring_3.BMP,genuine,33.33
6__M_Left_thumb_1.BMP,6__M_Left_thumb_2.BMP,genuine,57.14
6__M_Left_thumb_1.BMP,6__M_Left_thumb_3.BMP,genuine,0.0
6__M_Left_thumb_2.BMP,6__M_Left_thumb_3.BMP,genuine,0.0
6__M_Right_index_1.BMP,6__M_Right_index_2.BMP,genuine,60.42
6__M_Right_index_1.BMP,6__M_Right_index_3.BMP,genuine,96.0
6__M_Right_index_2.BMP,6__M_Right_index_3.BMP,genuine,31.25
6__M_Right_little_1.BMP,6__M_Right_little_2.BMP,genuine,68.0
6__M_Right_little_1.BMP,6__M_Right_little_3.BMP,genuine,56.0
6__M_Right_little_2.BMP,6__M_Right_little_3.BMP,genuine,64.0
6__M_Right_middle_1.BMP,6__M_Right_middle_2.BMP,genuine,91.84
6__M_Right_middle_1.BMP,6__M_Right_middle_3.BMP,genuine,96.0
6__M_Right_middle_2.BMP,6__M_Right_middle_3.BMP,genuine,93.88
6__M_Right_ring_1.BMP,6__M_Right_ring_2.BMP,genuine,22.0
6__M_Right_ring_1.BMP,6__M_Right_ring_3.BMP,genuine,96.0
6__M_Right_ring_2.BMP,6__M_Right_ring_3.BMP,genuine,20.0
6__M_Right_thumb_1.BMP,6__M_Right_thumb_2.BMP,genuine,68.97
6__M_Right_thumb_1.BMP,6__M_Right_thumb_3.BMP,genuine,100.0
6__M_Right_thumb_2.BMP,6__M_Right_thumb_3.BMP,genuine,58.62
70__M_Left_index_1.BMP,70__M_Left_index_2.BMP,genuine,28.0
70__M_Left_index_1.BMP,70__M_Left_index_3.BMP,genuine,56.0
70__M_Left_index_2.BMP,70__M_Left_index_3.BMP,genuine,62.0
70__M_Left_little_1.BMP,70__M_Left_little_2.BMP,genuine,56.0
70__M_Left_little_1.BMP,70__M_Left_little_3.BMP,genuine,86.0
70__M_Left_little_2.BMP,70__M_Left_little_3.BMP,genuine,56.0
70__M_Left_middle_1.BMP,70__M_Left_middle_2.BMP,genuine,90.24
70__M_Left_middle_1.BMP,70__M_Left_middle_3.BMP,genuine,100.0
70__M_Left_middle_2.BMP,70__M_Left_middle_3.BMP,genuine,90.24
70__M_Left_ring_1.BMP,70__M_Left_ring_2.BMP,genuine,18.0
70__M_Left_ring_1.BMP,70__M_Left_ring_3.BMP,genuine,94.0
70__M_Left_ring_2.BMP,70__M_Left_ring_3.BMP,genuine,38.0
70__M_Left_thumb_1.BMP,70__M_Left_thumb_2.BMP,genuine,79.41
70__M_Left_thumb_1.BMP,70__M_Left_thumb_3.BMP,genuine,91.18
70__M_Left_thumb_2.BMP,70__M_Left_thumb_3.BMP,genuine,80.0
70__M_Right_index_1.BMP,70__M_Right_index_2.BMP,genuine,46.43
70__M_Right_index_1.BMP,70__M_Right_index_3.BMP,genuine,51.72
70__M_Right_index_2.BMP,70__M_Right_index_3.BMP,genuine,41.94
70__M_Right_little_1.BMP,70__M_Right_little_2.BMP,genuine,66.67
70__M_Right_little_1.BMP,70__M_Right_little_3.BMP,genuine,95.45
70__M_Right_little_2.BMP,70__M_Right_little_3.BMP,genuine,85.71
70__M_Right_middle_1.BMP,70__M_Right_middle_2.BMP,genuine,28.57
70__M_Right_middle_1.BMP,70__M_Right_middle_3.BMP,genuine,30.77
70__M_Right_middle_2.BMP,70__M_Right_middle_3.BMP,genuine,26.67
70__M_Right_ring_1.BMP,70__M_Right_ring_2.BMP,genuine,88.89
70__M_Right_ring_1.BMP,70__M_Right_ring_3.BMP,genuine,88.24
70__M_Right_ring_2.BMP,70__M_Right_ring_3.BMP,genuine,82.35
70__M_Right_thumb_1.BMP,70__M_Right_thumb_2.BMP,genuine,65.38
70__M_Right_thumb_1.BMP,70__M_Right_thumb_3.BMP,genuine,54.17
70__M_Right_thumb_2.BMP,70__M_Right_thumb_3.BMP,genuine,62.5
71__M_Left_index_1.BMP,71__M_Left_index_2.BMP,genuine,8.33
71__M_Left_index_1.BMP,71__M_Left_index_3.BMP,genuine,0.0
71__M_Left_index_2.BMP,71__M_Left_index_3.BMP,genuine,6.67
71__M_Left_little_1.BMP,71__M_Left_little_2.BMP,genuine,27.78
71__M_Left_little_1.BMP,71__M_Left_little_3.BMP,genuine,35.0
71__M_Left_little_2.BMP,71__M_Left_little_3.BMP,genuine,18.18
71__M_Left_middle_1.BMP,71__M_Left_middle_2.BMP,genuine,25.0
71__M_Left_middle_1.BMP,71__M_Left_middle_3.BMP,genuine,88.89
71__M_Left_middle_2.BMP,71__M_Left_middle_3.BMP,genuine,29.63
71__M_Left_ring_1.BMP,71__M_Left_ring_2.BMP,genuine,20.83
71__M_Left_ring_1.BMP,71__M_Left_ring_3.BMP,genuine,77.27
71__M_Left_ring_2.BMP,71__M_Left_ring_3.BMP,genuine,8.33
71__M_Left_thumb_1.BMP,71__M_Left_thumb_2.BMP,genuine,100.0
71__M_Left_thumb_1.BMP,71__M_Left_thumb_3.BMP,genuine,0.0
71__M_Left_thumb_2.BMP,71__M_Left_thumb_3.BMP,genuine,0.0
71__M_Right_index_1.BMP,71__M_Right_index_2.BMP,genuine,33.33
71__M_Right_index_1.BMP,71__M_Right_index_3.BMP,genuine,42.86
71__M_Right_index_2.BMP,71__M_Right_index_3.BMP,genuine,76.47
71__M_Right_little_1.BMP,71__M_Right_little_2.BMP,genuine,84.85
71__M_Right_little_1.BMP,71__M_Right_little_3.BMP,genuine,93.75
71__M_Right_little_2.BMP,71__M_Right_little_3.BMP,genuine,90.91
71__M_Right_middle_1.BMP,71__M_Right_middle_2.BMP,genuine,19.23
71__M_Right_middle_1.BMP,71__M_Right_middle_3.BMP,genuine,36.84
71__M_Right_middle_2.BMP,71__M_Right_middle_3.BMP,genuine,14.81
71__M_Right_ring_1.BMP,71__M_Right_ring_2.BMP,genuine,8.33
71__M_Right_ring_1.BMP,71__M_Right_ring_3.BMP,genuine,8.33
71__M_Right_ring_2.BMP,71__M_Right_ring_3.BMP,genuine,71.43
71__M_Right_thumb_1.BMP,71__M_Right_thumb_2.BMP,genuine,24.0
71__M_Right_thumb_1.BMP,71__M_Right_thumb_3.BMP,genuine,50.0
71__M_Right_thumb_2.BMP,71__M_Right_thumb_3.BMP,genuine,70.0
72__M_Left_index_1.BMP,72__M_Left_index_2.BMP,genuine,100.0
72__M_Left_index_1.BMP,72__M_Left_index_3.BMP,genuine,54.55
72__M_Left_index_2.BMP,72__M_Left_index_3.BMP,genuine,54.55
72__M_Left_little_1.BMP,72__M_Left_little_2.BMP,genuine,80.0
72__M_Left_little_1.BMP,72__M_Left_little_3.BMP,genuine,38.89
72__M_Left_little_2.BMP,72__M_Left_little_3.BMP,genuine,59.46
72__M_Left_middle_1.BMP,72__M_Left_middle_2.BMP,genuine,100.0
72__M_Left_middle_1.BMP,72__M_Left_middle_3.BMP,genuine,100.0
72__M_Left_middle_2.BMP,72__M_Left_middle_3.BMP,genuine,100.0
72__M_Left_ring_1.BMP,72__M_Left_ring_2.BMP,genuine,76.92
72__M_Left_ring_1.BMP,72__M_Left_ring_3.BMP,genuine,84.62
72__M_Left_ring_2.BMP,72__M_Left_ring_3.BMP,genuine,85.71
72__M_Left_thumb_1.BMP,72__M_Left_thumb_2.BMP,genuine,78.95
72__M_Left_thumb_1.BMP,72__M_Left_thumb_3.BMP,genuine,73.68
72__M_Left_thumb_2.BMP,72__M_Left_thumb_3.BMP,genuine,65.0
72__M_Right_index_1.BMP,72__M_Right_index_2.BMP,genuine,21.05
72__M_Right_index_1.BMP,72__M_Right_index_3.BMP,genuine,100.0
72__M_Right_index_2.BMP,72__M_Right_index_3.BMP,genuine,21.05
72__M_Right_little_1.BMP,72__M_Right_little_2.BMP,genuine,37.5
72__M_Right_little_1.BMP,72__M_Right_little_3.BMP,genuine,28.57
72__M_Right_little_2.BMP,72__M_Right_little_3.BMP,genuine,11.11
72__M_Right_middle_1.BMP,72__M_Right_middle_2.BMP,genuine,11.76
72__M_Right_middle_1.BMP,72__M_Right_middle_3.BMP,genuine,66.67
72__M_Right_middle_2.BMP,72__M_Right_middle_3.BMP,genuine,11.76
72__M_Right_ring_1.BMP,72__M_Right_ring_2.BMP,genuine,21.05
72__M_Right_ring_1.BMP,72__M_Right_ring_3.BMP,genuine,100.0
72__M_Right_ring_2.BMP,72__M_Right_ring_3.BMP,genuine,10.53
72__M_Right_thumb_1.BMP,72__M_Right_thumb_2.BMP,genuine,76.09
72__M_Right_thumb_1.BMP,72__M_Right_thumb_3.BMP,genuine,87.5
72__M_Right_thumb_2.BMP,72__M_Right_thumb_3.BMP,genuine,72.92
73__M_Left_index_1.BMP,73__M_Left_index_2.BMP,genuine,37.5
73__M_Left_index_1.BMP,73__M_Left_index_3.BMP,genuine,85.71
73__M_Left_index_2.BMP,73__M_Left_index_3.BMP,genuine,13.04
73__M_Left_little_1.BMP,73__M_Left_little_2.BMP,genuine,13.33
73__M_Left_little_1.BMP,73__M_Left_little_3.BMP,genuine,74.07
73__M_Left_little_2.BMP,73__M_Left_little_3.BMP,genuine,48.39
73__M_Left_middle_1.BMP,73__M_Left_middle_2.BMP,genuine,10.34
73__M_Left_middle_1.BMP,73__M_Left_middle_3.BMP,genuine,94.74
73__M_Left_middle_2.BMP,73__M_Left_middle_3.BMP,genuine,10.0
73__M_Left_ring_1.BMP,73__M_Left_ring_2.BMP,genuine,9.52
73__M_Left_ring_1.BMP,73__M_Left_ring_3.BMP,genuine,91.67
73__M_Left_ring_2.BMP,73__M_Left_ring_3.BMP,genuine,13.64
73__M_Left_thumb_1.BMP,73__M_Left_thumb_2.BMP,genuine,7.69
73__M_Left_thumb_1.BMP,73__M_Left_thumb_3.BMP,genuine,62.5
73__M_Left_thumb_2.BMP,73__M_Left_thumb_3.BMP,genuine,7.69
73__M_Right_index_1.BMP,73__M_Right_index_2.BMP,genuine,19.23
73__M_Right_index_1.BMP,73__M_Right_index_3.BMP,genuine,76.0
73__M_Right_index_2.BMP,73__M_Right_index_3.BMP,genuine,32.0
73__M_Right_little_1.BMP,73__M_Right_little_2.BMP,genuine,21.74
73__M_Right_little_1.BMP,73__M_Right_little_3.BMP,genuine,100.0
73__M_Right_little_2.BMP,73__M_Right_little_3.BMP,genuine,23.91
73__M_Right_middle_1.BMP,73__M_Right_middle_2.BMP,genuine,100.0
73__M_Right_middle_1.BMP,73__M_Right_middle_3.BMP,genuine,100.0
73__M_Right_middle_2.BMP,73__M_Right_middle_3.BMP,genuine,100.0
73__M_Right_ring_1.BMP,73__M_Right_ring_2.BMP,genuine,30.0
73__M_Right_ring_1.BMP,73__M_Right_ring_3.BMP,genuine,55.0
73__M_Right_ring_2.BMP,73__M_Right_ring_3.BMP,genuine,68.18
73__M_Right_thumb_1.BMP,73__M_Right_thumb_2.BMP,genuine,32.43
73__M_Right_thumb_1.BMP,73__M_Right_thumb_3.BMP,genuine,80.0
73__M_Right_thumb_2.BMP,73__M_Right_thumb_3.BMP,genuine,69.23
74__F_Left_index_1.BMP,74__F_Left_index_2.BMP,genuine,16.0
74__F_Left_index_1.BMP,74__F_Left_index_3.BMP,genuine,85.71
74__F_Left_index_2.BMP,74__F_Left_index_3.BMP,genuine,23.08
74__F_Left_little_1.BMP,74__F_Left_little_2.BMP,genuine,17.5
74__F_Left_little_1.BMP,74__F_Left_little_3.BMP,genuine,93.33
74__F_Left_little_2.BMP,74__F_Left_little_3.BMP,genuine,17.5
74__F_Left_middle_1.BMP,74__F_Left_middle_2.BMP,genuine,11.11
74__F_Left_middle_1.BMP,74__F_Left_middle_3.BMP,genuine,91.67
74__F_Left_middle_2.BMP,74__F_Left_middle_3.BMP,genuine,11.11
74__F_Left_ring_1.BMP,74__F_Left_ring_2.BMP,genuine,88.89
74__F_Left_ring_1.BMP,74__F_Left_ring_3.BMP,genuine,96.3
74__F_Left_ring_2.BMP,74__F_Left_ring_3.BMP,genuine,89.29
74__F_Left_thumb_1.BMP,74__F_Left_thumb_2.BMP,genuine,25.93
74__F_Left_thumb_1.BMP,74__F_Left_thumb_3.BMP,genuine,100.0
74__F_Left_thumb_2.BMP,74__F_Left_thumb_3.BMP,genuine,25.93
74__F_Right_index_1.BMP,74__F_Right_index_2.BMP,genuine,44.0
74__F_Right_index_1.BMP,74__F_Right_index_3.BMP,genuine,90.0
74__F_Right_index_2.BMP,74__F_Right_index_3.BMP,genuine,44.0
74__F_Right_little_1.BMP,74__F_Right_little_2.BMP,genuine,29.73
74__F_Right_little_1.BMP,74__F_Right_little_3.BMP,genuine,70.59
74__F_Right_little_2.BMP,74__F_Right_little_3.BMP,genuine,53.85
74__F_Right_middle_1.BMP,74__F_Right_middle_2.BMP,genuine,94.12
74__F_Right_middle_1.BMP,74__F_Right_middle_3.BMP,genuine,100.0
74__F_Right_middle_2.BMP,74__F_Right_middle_3.BMP,genuine,94.12
74__F_Right_ring_1.BMP,74__F_Right_ring_2.BMP,genuine,22.0
74__F_Right_ring_1.BMP,74__F_Right_ring_3.BMP,genuine,90.0
74__F_Right_ring_2.BMP,74__F_Right_ring_3.BMP,genuine,56.0
74__F_Right_thumb_1.BMP,74__F_Right_thumb_2.BMP,genuine,38.46
74__F_Right_thumb_1.BMP,74__F_Right_thumb_3.BMP,genuine,40.0
74__F_Right_thumb_2.BMP,74__F_Right_thumb_3.BMP,genuine,21.43
75__F_Left_index_1.BMP,75__F_Left_index_2.BMP,genuine,17.39
75__F_Left_index_1.BMP,75__F_Left_index_3.BMP,genuine,9.09
75__F_Left_index_2.BMP,75__F_Left_index_3.BMP,genuine,25.93
75__F_Left_little_1.BMP,75__F_Left_little_2.BMP,genuine,27.27
75__F_Left_little_1.BMP,75__F_Left_little_3.BMP,genuine,80.95
75__F_Left_little_2.BMP,75__F_Left_little_3.BMP,genuine,30.43
75__F_Left_middle_1.BMP,75__F_Left_middle_2.BMP,genuine,16.0
75__F_Left_middle_1.BMP,75__F_Left_middle_3.BMP,genuine,92.0
75__F_Left_middle_2.BMP,75__F_Left_middle_3.BMP,genuine,10.0
75__F_Left_ring_1.BMP,75__F_Left_ring_2.BMP,genuine,26.19
75__F_Left_ring_1.BMP,75__F_Left_ring_3.BMP,genuine,95.0
75__F_Left_ring_2.BMP,75__F_Left_ring_3.BMP,genuine,63.64
75__F_Left_thumb_1.BMP,75__F_Left_thumb_2.BMP,genuine,95.24
75__F_Left_thumb_1.BMP,75__F_Left_thumb_3.BMP,genuine,100.0
75__F_Left_thumb_2.BMP,75__F_Left_thumb_3.BMP,genuine,95.24
75__F_Right_index_1.BMP,75__F_Right_index_2.BMP,genuine,8.7
75__F_Right_index_1.BMP,75__F_Right_index_3.BMP,genuine,87.5
75__F_Right_index_2.BMP,75__F_Right_index_3.BMP,genuine,13.04
75__F_Right_little_1.BMP,75__F_Right_little_2.BMP,genuine,9.09
75__F_Right_little_1.BMP,75__F_Right_little_3.BMP,genuine,15.79
75__F_Right_little_2.BMP,75__F_Right_little_3.BMP,genuine,36.0
75__F_Right_middle_1.BMP,75__F_Right_middle_2.BMP,genuine,20.0
75__F_Right_middle_1.BMP,75__F_Right_middle_3.BMP,genuine,88.24
75__F_Right_middle_2.BMP,75__F_Right_middle_3.BMP,genuine,42.86
