a,b,label,score
73__M_Right_ring_1.BMP,73__M_Right_ring_3.BMP,genuine,78.0
73__M_Right_ring_2.BMP,73__M_Right_ring_3.BMP,genuine,10.0
73__M_Right_thumb_1.BMP,73__M_Right_thumb_2.BMP,genuine,40.0
73__M_Right_thumb_1.BMP,73__M_Right_thumb_3.BMP,genuine,54.0
73__M_Right_thumb_2.BMP,73__M_Right_thumb_3.BMP,genuine,16.0
74__F_Left_index_1.BMP,74__F_Left_index_2.BMP,genuine,10.0
74__F_Left_index_1.BMP,74__F_Left_index_3.BMP,genuine,36.0
74__F_Left_index_2.BMP,74__F_Left_index_3.BMP,genuine,14.0
74__F_Left_little_1.BMP,74__F_Left_little_2.BMP,genuine,28.0
74__F_Left_little_1.BMP,74__F_Left_little_3.BMP,genuine,50.0
74__F_Left_little_2.BMP,74__F_Left_little_3.BMP,genuine,40.0
74__F_Left_middle_1.BMP,74__F_Left_middle_2.BMP,genuine,50.0
74__F_Left_middle_1.BMP,74__F_Left_middle_3.BMP,genuine,82.0
74__F_Left_middle_2.BMP,74__F_Left_middle_3.BMP,genuine,24.0
74__F_Left_ring_1.BMP,74__F_Left_ring_2.BMP,genuine,20.0
74__F_Left_ring_1.BMP,74__F_Left_ring_3.BMP,genuine,20.0
74__F_Left_ring_2.BMP,74__F_Left_ring_3.BMP,genuine,22.0
74__F_Left_thumb_1.BMP,74__F_Left_thumb_2.BMP,genuine,50.0
74__F_Left_thumb_1.BMP,74__F_Left_thumb_3.BMP,genuine,32.0
74__F_Left_thumb_2.BMP,74__F_Left_thumb_3.BMP,genuine,30.0
74__F_Right_index_1.BMP,74__F_Right_index_2.BMP,genuine,30.0
74__F_Right_index_1.BMP,74__F_Right_index_3.BMP,genuine,38.0
74__F_Right_index_2.BMP,74__F_Right_index_3.BMP,genuine,24.0
74__F_Right_little_1.BMP,74__F_Right_little_2.BMP,genuine,22.0
74__F_Right_little_1.BMP,74__F_Right_little_3.BMP,genuine,28.0
74__F_Right_little_2.BMP,74__F_Right_little_3.BMP,genuine,40.0
74__F_Right_middle_1.BMP,74__F_Right_middle_2.BMP,genuine,60.0
74__F_Right_middle_1.BMP,74__F_Right_middle_3.BMP,genuine,38.0
74__F_Right_middle_2.BMP,74__F_Right_middle_3.BMP,genuine,46.0
74__F_Right_ring_1.BMP,74__F_Right_ring_2.BMP,genuine,38.0
74__F_Right_ring_1.BMP,74__F_Right_ring_3.BMP,genuine,86.0
74__F_Right_ring_2.BMP,74__F_Right_ring_3.BMP,genuine,18.0
74__F_Right_thumb_1.BMP,74__F_Right_thumb_2.BMP,genuine,74.0
74__F_Right_thumb_1.BMP,74__F_Right_thumb_3.BMP,genuine,90.0
74__F_Right_thumb_2.BMP,74__F_Right_thumb_3.BMP,genuine,68.0
75__F_Left_index_1.BMP,75__F_Left_index_2.BMP,genuine,16.0
75__F_Left_index_1.BMP,75__F_Left_index_3.BMP,genuine,18.0
75__F_Left_index_2.BMP,75__F_Left_index_3.BMP,genuine,26.0
75__F_Left_little_1.BMP,75__F_Left_little_2.BMP,genuine,12.0
75__F_Left_little_1.BMP,75__F_Left_little_3.BMP,genuine,24.0
75__F_Left_little_2.BMP,75__F_Left_little_3.BMP,genuine,16.0
75__F_Left_middle_1.BMP,75__F_Left_middle_2.BMP,genuine,30.0
75__F_Left_middle_1.BMP,75__F_Left_middle_3.BMP,genuine,22.0
75__F_Left_middle_2.BMP,75__F_Left_middle_3.BMP,genuine,38.0
75__F_Left_ring_1.BMP,75__F_Left_ring_2.BMP,genuine,12.0
75__F_Left_ring_1.BMP,75__F_Left_ring_3.BMP,genuine,14.0
75__F_Left_ring_2.BMP,75__F_Left_ring_3.BMP,genuine,10.0
75__F_Left_thumb_1.BMP,75__F_Left_thumb_2.BMP,genuine,50.0
75__F_Left_thumb_1.BMP,75__F_Left_thumb_3.BMP,genuine,22.0
75__F_Left_thumb_2.BMP,75__F_Left_thumb_3.BMP,genuine,26.0
75__F_Right_index_1.BMP,75__F_Right_index_2.BMP,genuine,10.0
75__F_Right_index_1.BMP,75__F_Right_index_3.BMP,genuine,86.0
75__F_Right_index_2.BMP,75__F_Right_index_3.BMP,genuine,10.0
75__F_Right_little_1.BMP,75__F_Right_little_2.BMP,genuine,14.0
75__F_Right_little_1.BMP,75__F_Right_little_3.BMP,genuine,24.0
75__F_Right_little_2.BMP,75__F_Right_little_3.BMP,genuine,26.0
75__F_Right_middle_1.BMP,75__F_Right_middle_2.BMP,genuine,30.0
75__F_Right_middle_1.BMP,75__F_Right_middle_3.BMP,genuine,18.0
75__F_Right_middle_2.BMP,75__F_Right_middle_3.BMP,genuine,26.0
75__F_Right_ring_1.BMP,75__F_Right_ring_2.BMP,genuine,20.0
75__F_Right_ring_1.BMP,75__F_Right_ring_3.BMP,genuine,84.0
75__F_Right_ring_2.BMP,75__F_Right_ring_3.BMP,genuine,20.0
75__F_Right_thumb_1.BMP,75__F_Right_thumb_2.BMP,genuine,26.0
75__F_Right_thumb_1.BMP,75__F_Right_thumb_3.BMP,genuine,18.0
75__F_Right_thumb_2.BMP,75__F_Right_thumb_3.BMP,genuine,26.0
76__F_Left_index_1.BMP,76__F_Left_index_2.BMP,genuine,10.0
76__F_Left_index_1.BMP,76__F_Left_index_3.BMP,genuine,14.0
76__F_Left_index_2.BMP,76__F_Left_index_3.BMP,genuine,36.0
76__F_Left_little_1.BMP,76__F_Left_little_2.BMP,genuine,12.0
76__F_Left_little_1.BMP,76__F_Left_little_3.BMP,genuine,32.0
76__F_Left_little_2.BMP,76__F_Left_little_3.BMP,genuine,30.0
76__F_Left_middle_1.BMP,76__F_Left_middle_2.BMP,genuine,56.0
76__F_Left_middle_1.BMP,76__F_Left_middle_3.BMP,genuine,46.0
76__F_Left_middle_2.BMP,76__F_Left_middle_3.BMP,genuine,52.0
76__F_Left_ring_1.BMP,76__F_Left_ring_2.BMP,genuine,32.0
76__F_Left_ring_1.BMP,76__F_Left_ring_3.BMP,genuine,70.0
76__F_Left_ring_2.BMP,76__F_Left_ring_3.BMP,genuine,20.0
76__F_Left_thumb_1.BMP,76__F_Left_thumb_2.BMP,genuine,18.0
76__F_Left_thumb_1.BMP,76__F_Left_thumb_3.BMP,genuine,68.0
76__F_Left_thumb_2.BMP,76__F_Left_thumb_3.BMP,genuine,22.0
76__F_Right_index_1.BMP,76__F_Right_index_2.BMP,genuine,60.0
76__F_Right_index_1.BMP,76__F_Right_index_3.BMP,genuine,36.0
76__F_Right_index_2.BMP,76__F_Right_index_3.BMP,genuine,34.0
76__F_Right_little_1.BMP,76__F_Right_little_2.BMP,genuine,36.0
76__F_Right_little_1.BMP,76__F_Right_little_3.BMP,genuine,24.0
76__F_Right_little_2.BMP,76__F_Right_little_3.BMP,genuine,16.0
76__F_Right_middle_1.BMP,76__F_Right_middle_2.BMP,genuine,22.0
76__F_Right_middle_1.BMP,76__F_Right_middle_3.BMP,genuine,64.0
76__F_Right_middle_2.BMP,76__F_Right_middle_3.BMP,genuine,28.0
76__F_Right_ring_1.BMP,76__F_Right_ring_2.BMP,genuine,18.0
76__F_Right_ring_1.BMP,76__F_Right_ring_3.BMP,genuine,66.0
76__F_Right_ring_2.BMP,76__F_Right_ring_3.BMP,genuine,28.0
76__F_Right_thumb_1.BMP,76__F_Right_thumb_2.BMP,genuine,18.0
76__F_Right_thumb_1.BMP,76__F_Right_thumb_3.BMP,genuine,56.0
76__F_Right_thumb_2.BMP,76__F_Right_thumb_3.BMP,genuine,12.0
77__M_Left_index_1.BMP,77__M_Left_index_2.BMP,genuine,8.0
77__M_Left_index_1.BMP,77__M_Left_index_3.BMP,genuine,78.0
77__M_Left_index_2.BMP,77__M_Left_index_3.BMP,genuine,10.0
77__M_Left_little_1.BMP,77__M_Left_little_2.BMP,genuine,56.0
77__M_Left_little_1.BMP,77__M_Left_little_3.BMP,genuine,36.0
77__M_Left_little_2.BMP,77__M_Left_little_3.BMP,genuine,42.0
77__M_Left_middle_1.BMP,77__M_Left_middle_2.BMP,genuine,28.0
77__M_Left_middle_1.BMP,77__M_Left_middle_3.BMP,genuine,40.0
77__M_Left_middle_2.BMP,77__M_Left_middle_3.BMP,genuine,16.0
77__M_Left_ring_1.BMP,77__M_Left_ring_2.BMP,genuine,34.0
77__M_Left_ring_1.BMP,77__M_Left_ring_3.BMP,genuine,78.0
77__M_Left_ring_2.BMP,77__M_Left_ring_3.BMP,genuine,40.0
77__M_Left_thumb_1.BMP,77__M_Left_thumb_2.BMP,genuine,40.0
77__M_Left_thumb_1.BMP,77__M_Left_thumb_3.BMP,genuine,88.0
77__M_Left_thumb_2.BMP,77__M_Left_thumb_3.BMP,genuine,64.0
77__M_Right_index_1.BMP,77__M_Right_index_2.BMP,genuine,92.0
77__M_Right_index_1.BMP,77__M_Right_index_3.BMP,genuine,94.0
77__M_Right_index_2.BMP,77__M_Right_index_3.BMP,genuine,92.0
77__M_Right_little_1.BMP,77__M_Right_little_2.BMP,genuine,64.0
77__M_Right_little_1.BMP,77__M_Right_little_3.BMP,genuine,72.0
77__M_Right_little_2.BMP,77__M_Right_little_3.BMP,genuine,52.0
77__M_Right_middle_1.BMP,77__M_Right_middle_2.BMP,genuine,18.0
77__M_Right_middle_1.BMP,77__M_Right_middle_3.BMP,genuine,32.0
77__M_Right_middle_2.BMP,77__M_Right_middle_3.BMP,genuine,14.0
77__M_Right_ring_1.BMP,77__M_Right_ring_2.BMP,genuine,10.0
77__M_Right_ring_1.BMP,77__M_Right_ring_3.BMP,genuine,20.0
77__M_Right_ring_2.BMP,77__M_Right_ring_3.BMP,genuine,42.0
77__M_Right_thumb_1.BMP,77__M_Right_thumb_2.BMP,genuine,16.0
77__M_Right_thumb_1.BMP,77__M_Right_thumb_3.BMP,genuine,20.0
77__M_Right_thumb_2.BMP,77__M_Right_thumb_3.BMP,genuine,32.0
78__F_Left_index_1.BMP,78__F_Left_index_2.BMP,genuine,26.0
78__F_Left_index_1.BMP,78__F_Left_index_3.BMP,genuine,58.0
78__F_Left_index_2.BMP,78__F_Left_index_3.BMP,genuine,54.0
78__F_Left_little_1.BMP,78__F_Left_little_2.BMP,genuine,16.0
78__F_Left_little_1.BMP,78__F_Left_little_3.BMP,genuine,72.0
78__F_Left_little_2.BMP,78__F_Left_little_3.BMP,genuine,14.0
78__F_Left_middle_1.BMP,78__F_Left_middle_2.BMP,genuine,12.0
78__F_Left_middle_1.BMP,78__F_Left_middle_3.BMP,genuine,56.0
78__F_Left_middle_2.BMP,78__F_Left_middle_3.BMP,genuine,14.0
78__F_Left_ring_1.BMP,78__F_Left_ring_2.BMP,genuine,56.0
78__F_Left_ring_1.BMP,78__F_Left_ring_3.BMP,genuine,70.0
78__F_Left_ring_2.BMP,78__F_Left_ring_3.BMP,genuine,60.0
78__F_Left_thumb_1.BMP,78__F_Left_thumb_2.BMP,genuine,62.0
78__F_Left_thumb_1.BMP,78__F_Left_thumb_3.BMP,genuine,30.0
78__F_Left_thumb_2.BMP,78__F_Left_thumb_3.BMP,genuine,24.0
78__F_Right_index_1.BMP,78__F_Right_index_2.BMP,genuine,12.0
78__F_Right_index_1.BMP,78__F_Right_index_3.BMP,genuine,58.0
78__F_Right_index_2.BMP,78__F_Right_index_3.BMP,genuine,10.0
78__F_Right_little_1.BMP,78__F_Right_little_2.BMP,genuine,16.0
78__F_Right_little_1.BMP,78__F_Right_little_3.BMP,genuine,18.0
78__F_Right_little_2.BMP,78__F_Right_little_3.BMP,genuine,12.0
78__F_Right_middle_1.BMP,78__F_Right_middle_2.BMP,genuine,32.0
78__F_Right_middle_1.BMP,78__F_Right_middle_3.BMP,genuine,24.0
78__F_Right_middle_2.BMP,78__F_Right_middle_3.BMP,genuine,66.0
78__F_Right_ring_1.BMP,78__F_Right_ring_2.BMP,genuine,42.0
78__F_Right_ring_1.BMP,78__F_Right_ring_3.BMP,genuine,70.0
78__F_Right_ring_2.BMP,78__F_Right_ring_3.BMP,genuine,40.0
78__F_Right_thumb_1.BMP,78__F_Right_thumb_2.BMP,genuine,18.0
78__F_Right_thumb_1.BMP,78__F_Right_thumb_3.BMP,genuine,70.0
78__F_Right_thumb_2.BMP,78__F_Right_thumb_3.BMP,genuine,48.0
79__M_Left_index_1.BMP,79__M_Left_index_2.BMP,genuine,12.0
79__M_Left_index_1.BMP,79__M_Left_index_3.BMP,genuine,82.0
79__M_Left_index_2.BMP,79__M_Left_index_3.BMP,genuine,16.0
79__M_Left_little_1.BMP,79__M_Left_little_2.BMP,genuine,60.0
79__M_Left_little_1.BMP,79__M_Left_little_3.BMP,genuine,18.0
79__M_Left_little_2.BMP,79__M_Left_little_3.BMP,genuine,16.0
79__M_Left_middle_1.BMP,79__M_Left_middle_2.BMP,genuine,20.0
79__M_Left_middle_1.BMP,79__M_Left_middle_3.BMP,genuine,22.0
79__M_Left_middle_2.BMP,79__M_Left_middle_3.BMP,genuine,54.0
79__M_Left_ring_1.BMP,79__M_Left_ring_2.BMP,genuine,10.0
79__M_Left_ring_1.BMP,79__M_Left_ring_3.BMP,genuine,16.0
79__M_Left_ring_2.BMP,79__M_Left_ring_3.BMP,genuine,10.0
79__M_Left_thumb_1.BMP,79__M_Left_thumb_2.BMP,genuine,42.0
79__M_Left_thumb_1.BMP,79__M_Left_thumb_3.BMP,genuine,70.0
79__M_Left_thumb_2.BMP,79__M_Left_thumb_3.BMP,genuine,62.0
79__M_Right_index_1.BMP,79__M_Right_index_2.BMP,genuine,22.0
79__M_Right_index_1.BMP,79__M_Right_index_3.BMP,genuine,86.0
79__M_Right_index_2.BMP,79__M_Right_index_3.BMP,genuine,42.0
79__M_Right_little_1.BMP,79__M_Right_little_2.BMP,genuine,10.0
79__M_Right_little_1.BMP,79__M_Right_little_3.BMP,genuine,40.0
79__M_Right_little_2.BMP,79__M_Right_little_3.BMP,genuine,18.0
79__M_Right_middle_1.BMP,79__M_Right_middle_2.BMP,genuine,12.0
79__M_Right_middle_1.BMP,79__M_Right_middle_3.BMP,genuine,48.0
79__M_Right_middle_2.BMP,79__M_Right_middle_3.BMP,genuine,10.0
79__M_Right_ring_1.BMP,79__M_Right_ring_2.BMP,genuine,20.0
79__M_Right_ring_1.BMP,79__M_Right_ring_3.BMP,genuine,74.0
79__M_Right_ring_2.BMP,79__M_Right_ring_3.BMP,genuine,20.0
79__M_Right_thumb_1.BMP,79__M_Right_thumb_2.BMP,genuine,58.0
79__M_Right_thumb_1.BMP,79__M_Right_thumb_3.BMP,genuine,82.0
79__M_Right_thumb_2.BMP,79__M_Right_thumb_3.BMP,genuine,58.0
7__M_Left_index_1.BMP,7__M_Left_index_2.BMP,genuine,10.0
7__M_Left_index_1.BMP,7__M_Left_index_3.BMP,genuine,66.0
7__M_Left_index_2.BMP,7__M_Left_index_3.BMP,genuine,8.0
7__M_Left_little_1.BMP,7__M_Left_little_2.BMP,genuine,14.0
7__M_Left_little_1.BMP,7__M_Left_little_3.BMP,genuine,14.0
7__M_Left_little_2.BMP,7__M_Left_little_3.BMP,genuine,18.0
7__M_Left_middle_1.BMP,7__M_Left_middle_2.BMP,genuine,22.0
7__M_Left_middle_1.BMP,7__M_Left_middle_3.BMP,genuine,20.0
7__M_Left_middle_2.BMP,7__M_Left_middle_3.BMP,genuine,18.0
7__M_Left_ring_1.BMP,7__M_Left_ring_2.BMP,genuine,8.0
7__M_Left_ring_1.BMP,7__M_Left_ring_3.BMP,genuine,34.0
7__M_Left_ring_2.BMP,7__M_Left_ring_3.BMP,genuine,16.0
7__M_Left_thumb_1.BMP,7__M_Left_thumb_2.BMP,genuine,34.0
7__M_Left_thumb_1.BMP,7__M_Left_thumb_3.BMP,genuine,72.0
7__M_Left_thumb_2.BMP,7__M_Left_thumb_3.BMP,genuine,30.0
7__M_Right_index_1.BMP,7__M_Right_index_2.BMP,genuine,26.0
7__M_Right_index_1.BMP,7__M_Right_index_3.BMP,genuine,36.0
7__M_Right_index_2.BMP,7__M_Right_index_3.BMP,genuine,28.0
7__M_Right_little_1.BMP,7__M_Right_little_2.BMP,genuine,16.0
7__M_Right_little_1.BMP,7__M_Right_little_3.BMP,genuine,74.0
7__M_Right_little_2.BMP,7__M_Right_little_3.BMP,genuine,12.0
7__M_Right_middle_1.BMP,7__M_Right_middle_2.BMP,genuine,22.0
7__M_Right_middle_1.BMP,7__M_Right_middle_3.BMP,genuine,20.0
7__M_Right_middle_2.BMP,7__M_Right_middle_3.BMP,genuine,42.0
7__M_Right_ring_1.BMP,7__M_Right_ring_2.BMP,genuine,24.0
7__M_Right_ring_1.BMP,7__M_Right_ring_3.BMP,genuine,72.0
7__M_Right_ring_2.BMP,7__M_Right_ring_3.BMP,genuine,16.0
7__M_Right_thumb_1.BMP,7__M_Right_thumb_2.BMP,genuine,46.0
7__M_Right_thumb_1.BMP,7__M_Right_thumb_3.BMP,genuine,82.0
7__M_Right_thumb_2.BMP,7__M_Right_thumb_3.BMP,genuine,26.0
80__M_Left_index_1.BMP,80__M_Left_index_2.BMP,genuine,10.0
80__M_Left_index_1.BMP,80__M_Left_index_3.BMP,genuine,70.0
80__M_Left_index_2.BMP,80__M_Left_index_3.BMP,genuine,8.0
80__M_Left_little_1.BMP,80__M_Left_little_2.BMP,genuine,18.0
80__M_Left_little_1.BMP,80__M_Left_little_3.BMP,genuine,74.0
80__M_Left_little_2.BMP,80__M_Left_little_3.BMP,genuine,22.0
80__M_Left_middle_1.BMP,80__M_Left_middle_2.BMP,genuine,16.0
80__M_Left_middle_1.BMP,80__M_Left_middle_3.BMP,genuine,76.0
80__M_Left_middle_2.BMP,80__M_Left_middle_3.BMP,genuine,28.0
80__M_Left_ring_1.BMP,80__M_Left_ring_2.BMP,genuine,10.0
80__M_Left_ring_1.BMP,80__M_Left_ring_3.BMP,genuine,14.0
80__M_Left_ring_2.BMP,80__M_Left_ring_3.BMP,genuine,14.0
80__M_Left_thumb_1.BMP,80__M_Left_thumb_2.BMP,genuine,30.0
80__M_Left_thumb_1.BMP,80__M_Left_thumb_3.BMP,genuine,64.0
80__M_Left_thumb_2.BMP,80__M_Left_thumb_3.BMP,genuine,16.0
80__M_Right_index_1.BMP,80__M_Right_index_2.BMP,genuine,14.0
80__M_Right_index_1.BMP,80__M_Right_index_3.BMP,genuine,14.0
80__M_Right_index_2.BMP,80__M_Right_index_3.BMP,genuine,36.0
80__M_Right_little_1.BMP,80__M_Right_little_2.BMP,genuine,14.0
80__M_Right_little_1.BMP,80__M_Right_little_3.BMP,genuine,26.0
80__M_Right_little_2.BMP,80__M_Right_little_3.BMP,genuine,32.0
80__M_Right_middle_1.BMP,80__M_Right_middle_2.BMP,genuine,44.0
80__M_Right_middle_1.BMP,80__M_Right_middle_3.BMP,genuine,60.0
80__M_Right_middle_2.BMP,80__M_Right_middle_3.BMP,genuine,40.0
80__M_Right_ring_1.BMP,80__M_Right_ring_2.BMP,genuine,22.0
80__M_Right_ring_1.BMP,80__M_Right_ring_3.BMP,genuine,18.0
80__M_Right_ring_2.BMP,80__M_Right_ring_3.BMP,genuine,16.0
80__M_Right_thumb_1.BMP,80__M_Right_thumb_2.BMP,genuine,28.0
80__M_Right_thumb_1.BMP,80__M_Right_thumb_3.BMP,genuine,16.0
80__M_Right_thumb_2.BMP,80__M_Right_thumb_3.BMP,genuine,8.0
81__F_Left_index_1.BMP,81__F_Left_index_2.BMP,genuine,14.0
81__F_Left_index_1.BMP,81__F_Left_index_3.BMP,genuine,62.0
81__F_Left_index_2.BMP,81__F_Left_index_3.BMP,genuine,22.0
81__F_Left_little_1.BMP,81__F_Left_little_2.BMP,genuine,18.0
81__F_Left_little_1.BMP,81__F_Left_little_3.BMP,genuine,10.0
81__F_Left_little_2.BMP,81__F_Left_little_3.BMP,genuine,18.0
81__F_Left_middle_1.BMP,81__F_Left_middle_2.BMP,genuine,12.0
81__F_Left_middle_1.BMP,81__F_Left_middle_3.BMP,genuine,10.0
81__F_Left_middle_2.BMP,81__F_Left_middle_3.BMP,genuine,52.0
81__F_Left_ring_1.BMP,81__F_Left_ring_2.BMP,genuine,66.0
81__F_Left_ring_1.BMP,81__F_Left_ring_3.BMP,genuine,66.0
81__F_Left_ring_2.BMP,81__F_Left_ring_3.BMP,genuine,50.0
81__F_Left_thumb_1.BMP,81__F_Left_thumb_2.BMP,genuine,12.0
81__F_Left_thumb_1.BMP,81__F_Left_thumb_3.BMP,genuine,12.0
81__F_Left_thumb_2.BMP,81__F_Left_thumb_3.BMP,genuine,38.0
81__F_Right_index_1.BMP,81__F_Right_index_2.BMP,genuine,18.0
81__F_Right_index_1.BMP,81__F_Right_index_3.BMP,genuine,38.0
81__F_Right_index_2.BMP,81__F_Right_index_3.BMP,genuine,48.0
81__F_Right_little_1.BMP,81__F_Right_little_2.BMP,genuine,10.0
81__F_Right_little_1.BMP,81__F_Right_little_3.BMP,genuine,76.0
81__F_Right_little_2.BMP,81__F_Right_little_3.BMP,genuine,8.0
81__F_Right_middle_1.BMP,81__F_Right_middle_2.BMP,genuine,10.0
81__F_Right_middle_1.BMP,81__F_Right_middle_3.BMP,genuine,50.0
81__F_Right_middle_2.BMP,81__F_Right_middle_3.BMP,genuine,34.0
81__F_Right_ring_1.BMP,81__F_Right_ring_2.BMP,genuine,46.0
81__F_Right_ring_1.BMP,81__F_Right_ring_3.BMP,genuine,68.0
81__F_Right_ring_2.BMP,81__F_Right_ring_3.BMP,genuine,24.0
81__F_Right_thumb_1.BMP,81__F_Right_thumb_2.BMP,genuine,70.0
81__F_Right_thumb_1.BMP,81__F_Right_thumb_3.BMP,genuine,76.0
81__F_Right_thumb_2.BMP,81__F_Right_thumb_3.BMP,genuine,68.0
82__M_Left_index_1.BMP,82__M_Left_index_2.BMP,genuine,32.0
82__M_Left_index_1.BMP,82__M_Left_index_3.BMP,genuine,66.0
82__M_Left_index_2.BMP,82__M_Left_index_3.BMP,genuine,38.0
82__M_Left_little_1.BMP,82__M_Left_little_2.BMP,genuine,12.0
82__M_Left_little_1.BMP,82__M_Left_little_3.BMP,genuine,18.0
82__M_Left_little_2.BMP,82__M_Left_little_3.BMP,genuine,14.0
82__M_Left_middle_1.BMP,82__M_Left_middle_2.BMP,genuine,10.0
82__M_Left_middle_1.BMP,82__M_Left_middle_3.BMP,genuine,26.0
82__M_Left_middle_2.BMP,82__M_Left_middle_3.BMP,genuine,26.0
82__M_Left_ring_1.BMP,82__M_Left_ring_2.BMP,genuine,48.0
82__M_Left_ring_1.BMP,82__M_Left_ring_3.BMP,genuine,48.0
82__M_Left_ring_2.BMP,82__M_Left_ring_3.BMP,genuine,60.0
82__M_Left_thumb_1.BMP,82__M_Left_thumb_2.BMP,genuine,72.0
82__M_Left_thumb_1.BMP,82__M_Left_thumb_3.BMP,genuine,12.0
82__M_Left_thumb_2.BMP,82__M_Left_thumb_3.BMP,genuine,20.0
82__M_Right_index_1.BMP,82__M_Right_index_2.BMP,genuine,12.0
82__M_Right_index_1.BMP,82__M_Right_index_3.BMP,genuine,24.0
82__M_Right_index_2.BMP,82__M_Right_index_3.BMP,genuine,16.0
82__M_Right_little_1.BMP,82__M_Right_little_2.BMP,genuine,12.0
82__M_Right_little_1.BMP,82__M_Right_little_3.BMP,genuine,16.0
82__M_Right_little_2.BMP,82__M_Right_little_3.BMP,genuine,14.0
82__M_Right_middle_1.BMP,82__M_Right_middle_2.BMP,genuine,18.0
82__M_Right_middle_1.BMP,82__M_Right_middle_3.BMP,genuine,62.0
82__M_Right_middle_2.BMP,82__M_Right_middle_3.BMP,genuine,14.0
82__M_Right_ring_1.BMP,82__M_Right_ring_2.BMP,genuine,82.0
82__M_Right_ring_1.BMP,82__M_Right_ring_3.BMP,genuine,24.0
82__M_Right_ring_2.BMP,82__M_Right_ring_3.BMP,genuine,12.0
82__M_Right_thumb_1.BMP,82__M_Right_thumb_2.BMP,genuine,28.0
82__M_Right_thumb_1.BMP,82__M_Right_thumb_3.BMP,genuine,42.0
82__M_Right_thumb_2.BMP,82__M_Right_thumb_3.BMP,genuine,16.0
83__M_Left_index_1.BMP,83__M_Left_index_2.BMP,genuine,54.0
83__M_Left_index_1.BMP,83__M_Left_index_3.BMP,genuine,70.0
83__M_Left_index_2.BMP,83__M_Left_index_3.BMP,genuine,72.0
83__M_Left_little_1.BMP,83__M_Left_little_2.BMP,genuine,42.0
83__M_Left_little_1.BMP,83__M_Left_little_3.BMP,genuine,20.0
83__M_Left_little_2.BMP,83__M_Left_little_3.BMP,genuine,20.0
83__M_Left_middle_1.BMP,83__M_Left_middle_2.BMP,genuine,14.0
83__M_Left_middle_1.BMP,83__M_Left_middle_3.BMP,genuine,14.0
83__M_Left_middle_2.BMP,83__M_Left_middle_3.BMP,genuine,72.0
83__M_Left_ring_1.BMP,83__M_Left_ring_2.BMP,genuine,38.0
83__M_Left_ring_1.BMP,83__M_Left_ring_3.BMP,genuine,68.0
83__M_Left_ring_2.BMP,83__M_Left_ring_3.BMP,genuine,74.0
83__M_Left_thumb_1.BMP,83__M_Left_thumb_2.BMP,genuine,66.0
83__M_Left_thumb_1.BMP,83__M_Left_thumb_3.BMP,genuine,88.0
83__M_Left_thumb_2.BMP,83__M_Left_thumb_3.BMP,genuine,34.0
83__M_Right_index_1.BMP,83__M_Right_index_2.BMP,genuine,20.0
83__M_Right_index_1.BMP,83__M_Right_index_3.BMP,genuine,44.0
83__M_Right_index_2.BMP,83__M_Right_index_3.BMP,genuine,22.0
83__M_Right_little_1.BMP,83__M_Right_little_2.BMP,genuine,14.0
83__M_Right_little_1.BMP,83__M_Right_little_3.BMP,genuine,54.0
83__M_Right_little_2.BMP,83__M_Right_little_3.BMP,genuine,10.0
83__M_Right_middle_1.BMP,83__M_Right_middle_2.BMP,genuine,18.0
83__M_Right_middle_1.BMP,83__M_Right_middle_3.BMP,genuine,68.0
83__M_Right_middle_2.BMP,83__M_Right_middle_3.BMP,genuine,16.0
83__M_Right_ring_1.BMP,83__M_Right_ring_2.BMP,genuine,14.0
83__M_Right_ring_1.BMP,83__M_Right_ring_3.BMP,genuine,46.0
83__M_Right_ring_2.BMP,83__M_Right_ring_3.BMP,genuine,12.0
83__M_Right_thumb_1.BMP,83__M_Right_thumb_2.BMP,genuine,52.0
83__M_Right_thumb_1.BMP,83__M_Right_thumb_3.BMP,genuine,38.0
83__M_Right_thumb_2.BMP,83__M_Right_thumb_3.BMP,genuine,48.0
84__M_Left_index_1.BMP,84__M_Left_index_2.BMP,genuine,20.0
84__M_Left_index_1.BMP,84__M_Left_index_3.BMP,genuine,46.0
84__M_Left_index_2.BMP,84__M_Left_index_3.BMP,genuine,14.0
84__M_Left_little_1.BMP,84__M_Left_little_2.BMP,genuine,10.0
84__M_Left_little_1.BMP,84__M_Left_little_3.BMP,genuine,10.0
84__M_Left_little_2.BMP,84__M_Left_little_3.BMP,genuine,50.0
84__M_Left_middle_1.BMP,84__M_Left_middle_2.BMP,genuine,28.0
84__M_Left_middle_1.BMP,84__M_Left_middle_3.BMP,genuine,30.0
84__M_Left_middle_2.BMP,84__M_Left_middle_3.BMP,genuine,22.0
84__M_Left_ring_1.BMP,84__M_Left_ring_2.BMP,genuine,22.0
84__M_Left_ring_1.BMP,84__M_Left_ring_3.BMP,genuine,78.0
84__M_Left_ring_2.BMP,84__M_Left_ring_3.BMP,genuine,10.0
84__M_Left_thumb_1.BMP,84__M_Left_thumb_2.BMP,genuine,20.0
84__M_Left_thumb_1.BMP,84__M_Left_thumb_3.BMP,genuine,30.0
84__M_Left_thumb_2.BMP,84__M_Left_thumb_3.BMP,genuine,16.0
84__M_Right_index_1.BMP,84__M_Right_index_2.BMP,genuine,66.0
84__M_Right_index_1.BMP,84__M_Right_index_3.BMP,genuine,84.0
84__M_Right_index_2.BMP,84__M_Right_index_3.BMP,genuine,66.0
